,ciudad,cliente,cluster,recomendados
3,AGUACHICA,42121720,103.0,DENIM
4,AGUACHICA,42121720,103.0,TOBILLERA
0,AGUACHICA,42130683,103.0,OVERALL CORTO
1,AGUACHICA,42130683,103.0,BALETA
2,AGUACHICA,42130683,103.0,CONJUNTO SUDADERA
3,AGUACHICA,42130683,103.0,SANDALIA
4,AGUACHICA,42130683,103.0,VESTIDO MANGA SISA
0,AGUACHICA,42135347,103.0,ZAPATO
1,AGUACHICA,42135347,103.0,CONJUNTO CORTO
2,AGUACHICA,42135347,103.0,DENIM
3,AGUACHICA,42135347,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,42135347,103.0,VESTIDO MANGA SISA
0,AGUACHICA,42135901,103.0,CAMISA MANGA SISA
1,AGUACHICA,42135901,103.0,DENIM
2,AGUACHICA,42135901,103.0,TENIS
3,AGUACHICA,42135901,103.0,BODY MANGA CORTA
4,AGUACHICA,42135901,103.0,CAMISETA POLO
0,AGUACHICA,42136804,103.0,BALETA
1,AGUACHICA,42136804,103.0,BODY MANGA SISA
2,AGUACHICA,42136804,103.0,BOTAS
3,AGUACHICA,42136804,103.0,BOXER
4,AGUACHICA,42136804,103.0,BUZO
0,AGUACHICA,42137192,103.0,ZAPATOS PRECAMINADOR
1,AGUACHICA,42137192,103.0,BUZO
2,AGUACHICA,42137192,103.0,CAMISETA POLO
3,AGUACHICA,42137192,103.0,PANTALON
4,AGUACHICA,42137192,103.0,CHAQUETA
0,AGUACHICA,42142849,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42142849,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42142849,103.0,CAMISETA POLO
3,AGUACHICA,42142849,103.0,CONJUNTO CORTO
4,AGUACHICA,42142849,103.0,CORBATA
0,AGUACHICA,42145480,103.0,BERMUDA
1,AGUACHICA,42145480,103.0,TENIS
2,AGUACHICA,42145480,103.0,CACHUCHA
3,AGUACHICA,42145480,103.0,CUIDADO PERSONAL
4,AGUACHICA,42145480,103.0,PANTALON
0,AGUACHICA,42145503,103.0,TENIS
1,AGUACHICA,42145503,103.0,MINIFALDA
2,AGUACHICA,42145503,103.0,DENIM
3,AGUACHICA,42145503,103.0,OVERALL CORTO
4,AGUACHICA,42145503,103.0,BERMUDA
0,AGUACHICA,42149558,103.0,BERMUDA
1,AGUACHICA,42149558,103.0,DENIM
2,AGUACHICA,42149558,103.0,BUZO
3,AGUACHICA,42149558,103.0,PANTALON
4,AGUACHICA,42149558,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,42152192,103.0,TENIS
1,AGUACHICA,42152192,103.0,OVERALL CORTO
2,AGUACHICA,42152192,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42152192,103.0,CONJUNTO CORTO
4,AGUACHICA,42152192,103.0,PANTALON
0,AGUACHICA,42156713,103.0,CAMISETA POLO
1,AGUACHICA,42156713,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42156713,103.0,SHORT
3,AGUACHICA,42156713,103.0,CAÑA CORTA
4,AGUACHICA,42156713,103.0,CONJUNTO LARGO
0,AGUACHICA,42158886,103.0,SUDADERA
1,AGUACHICA,42158886,103.0,BERMUDA
0,AGUACHICA,42163798,103.0,BUZO
1,AGUACHICA,42163798,103.0,CUIDADO PERSONAL
2,AGUACHICA,42163798,103.0,ZAPATOS COSIDOS
3,AGUACHICA,42163798,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42163798,103.0,BOXER
0,AGUACHICA,42166828,103.0,CAMISETA MANGA SISA
1,AGUACHICA,42166828,103.0,TENIS
2,AGUACHICA,42166828,103.0,RELOJ
3,AGUACHICA,42166828,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,42166828,103.0,DENIM
0,AGUACHICA,42169109,103.0,LEGGINGS
1,AGUACHICA,42169109,103.0,MINIFALDA
2,AGUACHICA,42169109,103.0,BERMUDA
3,AGUACHICA,42169109,103.0,CAMISA MANGA CORTA
4,AGUACHICA,42169109,103.0,TENIS
0,AGUACHICA,42173860,103.0,BOTAS
1,AGUACHICA,42173860,103.0,BERMUDA
2,AGUACHICA,42173860,103.0,SHORT
3,AGUACHICA,42173860,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42173860,103.0,BODY MANGA CORTA
0,AGUACHICA,42174595,103.0,CORBATA
1,AGUACHICA,42174595,103.0,CORREA
2,AGUACHICA,42174595,103.0,BERMUDA
3,AGUACHICA,42174595,103.0,CAMISETA POLO
4,AGUACHICA,42174595,103.0,CAMISA MANGA CORTA
0,AGUACHICA,42175259,103.0,MINIFALDA
1,AGUACHICA,42175259,103.0,OTROS
2,AGUACHICA,42175259,103.0,PANTALON
3,AGUACHICA,42175259,103.0,PIJAMA ML-PL
4,AGUACHICA,42175259,103.0,BERMUDA
0,AGUACHICA,42179079,103.0,DENIM
1,AGUACHICA,42179079,103.0,BALETA
2,AGUACHICA,42179079,103.0,MINIFALDA
3,AGUACHICA,42179079,103.0,TENIS
4,AGUACHICA,42179079,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,42179230,103.0,BERMUDA
1,AGUACHICA,42179230,103.0,BUZO
2,AGUACHICA,42179230,103.0,MINIFALDA
3,AGUACHICA,42179230,103.0,OVERALL CORTO
4,AGUACHICA,42179230,103.0,RELOJ
0,AGUACHICA,42180045,103.0,BALETA
1,AGUACHICA,42180045,103.0,DENIM
2,AGUACHICA,42180045,103.0,GAFAS
3,AGUACHICA,42180045,103.0,MINIFALDA
4,AGUACHICA,42180045,103.0,CAMISA MANGA CORTA
0,AGUACHICA,42180680,103.0,CONJUNTO CORTO
1,AGUACHICA,42180680,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42180680,103.0,CAMISETA POLO
3,AGUACHICA,42180680,103.0,ENTERIZO LARGO
4,AGUACHICA,42180680,103.0,CAMISA MANGA LARGA
0,AGUACHICA,42181535,103.0,DENIM
1,AGUACHICA,42181535,103.0,BERMUDA
2,AGUACHICA,42181535,103.0,CUIDADO PERSONAL
3,AGUACHICA,42181535,103.0,SUDADERA
4,AGUACHICA,42181535,103.0,CAMISETA POLO
0,AGUACHICA,42181861,103.0,CAMISETA POLO
1,AGUACHICA,42181861,103.0,MINIFALDA
2,AGUACHICA,42181861,103.0,BODY MANGA SISA
3,AGUACHICA,42181861,103.0,LEGGINGS
4,AGUACHICA,42181861,103.0,SHORT
0,AGUACHICA,42181989,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42181989,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42181989,103.0,DENIM
3,AGUACHICA,42181989,103.0,OVERALL CORTO
4,AGUACHICA,42181989,103.0,OTROS
0,AGUACHICA,42184666,103.0,ANTIBACTERIAL
1,AGUACHICA,42184666,103.0,ZAPATOS PRECAMINADOR
2,AGUACHICA,42184666,103.0,BALETA
3,AGUACHICA,42184666,103.0,MINIFALDA
4,AGUACHICA,42184666,103.0,SHORT
0,AGUACHICA,42185768,103.0,PANTALON
1,AGUACHICA,42185768,103.0,DENIM
2,AGUACHICA,42185768,103.0,CONJUNTO LARGO
3,AGUACHICA,42185768,103.0,SHORT
4,AGUACHICA,42185768,103.0,CAMISA MANGA CORTA
0,AGUACHICA,42190109,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42190109,103.0,CONJUNTO LARGO
2,AGUACHICA,42190109,103.0,PANTALON
3,AGUACHICA,42190109,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42190109,103.0,CAMISETA POLO
0,AGUACHICA,42191191,103.0,OVERALL LARGO
1,AGUACHICA,42191191,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42191191,103.0,SUDADERA
3,AGUACHICA,42191191,103.0,BERMUDA
4,AGUACHICA,42191191,103.0,DENIM
0,AGUACHICA,42191410,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42191410,103.0,ZAPATOS PRECAMINADOR
2,AGUACHICA,42191410,103.0,DENIM
3,AGUACHICA,42191410,103.0,TENIS
4,AGUACHICA,42191410,103.0,CONJUNTO CORTO
0,AGUACHICA,42193137,103.0,CAMISETA POLO
1,AGUACHICA,42193137,103.0,TENIS
2,AGUACHICA,42193137,103.0,DENIM
3,AGUACHICA,42193137,103.0,CAMISA MANGA CORTA
4,AGUACHICA,42193137,103.0,CAMISA MANGA LARGA
0,AGUACHICA,42194963,103.0,BOTAS
1,AGUACHICA,42194963,103.0,CONJUNTO CORTO
2,AGUACHICA,42194963,103.0,OVERALL LARGO
3,AGUACHICA,42194963,103.0,BERMUDA
4,AGUACHICA,42194963,103.0,CAMISETA MANGA LARGA
0,AGUACHICA,42195973,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42195973,103.0,CAMISETA POLO
2,AGUACHICA,42195973,103.0,CONJUNTO LARGO
3,AGUACHICA,42195973,103.0,OTROS
4,AGUACHICA,42195973,103.0,TENIS
0,AGUACHICA,42195974,103.0,SUDADERA
1,AGUACHICA,42195974,103.0,BERMUDA
0,AGUACHICA,42196112,103.0,CUIDADO PERSONAL
1,AGUACHICA,42196112,103.0,BOTAS
2,AGUACHICA,42196112,103.0,MINIFALDA
3,AGUACHICA,42196112,103.0,VESTIDO MANGA CORTA
4,AGUACHICA,42196112,103.0,PANTALON
0,AGUACHICA,42196181,103.0,BERMUDA
1,AGUACHICA,42196181,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42196181,103.0,CAMISA MANGA SISA
3,AGUACHICA,42196181,103.0,CHALECO
4,AGUACHICA,42196181,103.0,CONJUNTO LARGO
0,AGUACHICA,42199563,103.0,CAMISA MANGA LARGA
1,AGUACHICA,42199563,103.0,ENTERIZO CORTO
2,AGUACHICA,42199563,103.0,GORRO
3,AGUACHICA,42199563,103.0,PANTALON
4,AGUACHICA,42199563,103.0,SUDADERA
0,AGUACHICA,42199626,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42199626,103.0,DENIM
2,AGUACHICA,42199626,103.0,CAMISETA MANGA SISA
3,AGUACHICA,42199626,103.0,SANDALIA
4,AGUACHICA,42199626,103.0,OTROS
0,AGUACHICA,42199884,103.0,TENIS
1,AGUACHICA,42199884,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42199884,103.0,CAMISA MANGA SISA
3,AGUACHICA,42199884,103.0,CAMISA MANGA CORTA
4,AGUACHICA,42199884,103.0,DENIM
0,AGUACHICA,42206314,103.0,BERMUDA
1,AGUACHICA,42206314,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42206314,103.0,TENIS
3,AGUACHICA,42206314,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42206314,103.0,PANTALON
0,AGUACHICA,42206947,103.0,BODY MANGA LARGA
1,AGUACHICA,42206947,103.0,DENIM
2,AGUACHICA,42206947,103.0,RELOJ
3,AGUACHICA,42206947,103.0,TENIS
4,AGUACHICA,42206947,103.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42207328,103.0,CAMISETA MANGA LARGA
1,AGUACHICA,42207328,103.0,DENIM
2,AGUACHICA,42207328,103.0,PIJAMA ENTERIZO
3,AGUACHICA,42207328,103.0,BERMUDA
4,AGUACHICA,42207328,103.0,CAMISA MANGA LARGA
0,AGUACHICA,42207550,103.0,BODY MANGA CORTA
1,AGUACHICA,42207550,103.0,CAMISETA POLO
2,AGUACHICA,42207550,103.0,SANDALIA
3,AGUACHICA,42207550,103.0,CAMISETA MANGA LARGA
4,AGUACHICA,42207550,103.0,BODY MANGA SISA
0,AGUACHICA,42207666,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42207666,103.0,PIJAMA MC-PC
2,AGUACHICA,42207666,103.0,OVERALL CORTO
3,AGUACHICA,42207666,103.0,OVERALL LARGO
4,AGUACHICA,42207666,103.0,LEGGINGS
0,AGUACHICA,42209159,103.0,BERMUDA
1,AGUACHICA,42209159,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42209159,103.0,CAMISETA MANGA CORTA
3,AGUACHICA,42209159,103.0,CONJUNTO LARGO
4,AGUACHICA,42209159,103.0,SHORT
0,AGUACHICA,42209441,103.0,BODY MANGA SISA
1,AGUACHICA,42209441,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42209441,103.0,BALETA
3,AGUACHICA,42209441,103.0,CAMISA MANGA CORTA
4,AGUACHICA,42209441,103.0,DENIM
0,AGUACHICA,42209466,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42209466,103.0,CAMISETA POLO
2,AGUACHICA,42209466,103.0,DENIM
3,AGUACHICA,42209466,103.0,CACHUCHA
4,AGUACHICA,42209466,103.0,CUIDADO PERSONAL
0,AGUACHICA,42211006,103.0,CAMISA MANGA LARGA
1,AGUACHICA,42211006,103.0,BERMUDA
2,AGUACHICA,42211006,103.0,CAMISA MANGA SISA
3,AGUACHICA,42211006,103.0,BODY MANGA SISA
4,AGUACHICA,42211006,103.0,CONJUNTO LARGO
0,AGUACHICA,42211162,103.0,SHORT
1,AGUACHICA,42211162,103.0,CAMISETA MANGA LARGA
2,AGUACHICA,42211162,103.0,CAMISETA POLO
3,AGUACHICA,42211162,103.0,PANTALON
4,AGUACHICA,42211162,103.0,OTROS
0,AGUACHICA,42212645,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42212645,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42212645,103.0,DENIM
3,AGUACHICA,42212645,103.0,CONJUNTO CORTO
4,AGUACHICA,42212645,103.0,ZAPATOS COSIDOS
0,AGUACHICA,42213922,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42213922,103.0,SHORT
2,AGUACHICA,42213922,103.0,CUIDADO PERSONAL
3,AGUACHICA,42213922,103.0,ENTERIZO CORTO
4,AGUACHICA,42213922,103.0,JABON
0,AGUACHICA,42214359,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42214359,103.0,CAMISETA POLO
2,AGUACHICA,42214359,103.0,CUIDADO PERSONAL
3,AGUACHICA,42214359,103.0,TENIS
4,AGUACHICA,42214359,103.0,CARGADERA
0,AGUACHICA,42216675,103.0,BERMUDA
1,AGUACHICA,42216675,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42216675,103.0,BODY MANGA LARGA
3,AGUACHICA,42216675,103.0,PIJAMA ML-PL
4,AGUACHICA,42216675,103.0,SHORT
0,AGUACHICA,42217408,103.0,ZAPATOS COSIDOS
1,AGUACHICA,42217408,103.0,BERMUDA
2,AGUACHICA,42217408,103.0,CAMISETA POLO
3,AGUACHICA,42217408,103.0,OVERALL LARGO
4,AGUACHICA,42217408,103.0,CAMISA MANGA LARGA
0,AGUACHICA,42219674,103.0,ANTIBACTERIAL
1,AGUACHICA,42219674,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42219674,103.0,CUIDADO PERSONAL
3,AGUACHICA,42219674,103.0,CAMISETA MANGA LARGA
4,AGUACHICA,42219674,103.0,PANTALON
0,AGUACHICA,42221983,103.0,BODY MANGA CORTA
1,AGUACHICA,42221983,103.0,BODY MANGA LARGA
2,AGUACHICA,42221983,103.0,BUZO
3,AGUACHICA,42221983,103.0,CAMISA MANGA CORTA
4,AGUACHICA,42221983,103.0,SUDADERA
0,AGUACHICA,42222021,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42222021,103.0,ZAPATO
2,AGUACHICA,42222021,103.0,ZAPATOS PRECAMINADOR
3,AGUACHICA,42222021,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42222021,103.0,DENIM
0,AGUACHICA,42225183,103.0,BALETA
1,AGUACHICA,42225183,103.0,BERMUDA
2,AGUACHICA,42225183,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42225183,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,42225183,103.0,TENIS
0,AGUACHICA,42225585,103.0,SUDADERA
1,AGUACHICA,42225585,103.0,BERMUDA
0,AGUACHICA,42225925,103.0,SUDADERA
1,AGUACHICA,42225925,103.0,BERMUDA
0,AGUACHICA,42228708,103.0,BOTAS
1,AGUACHICA,42228708,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42228708,103.0,CONJUNTO LARGO
3,AGUACHICA,42228708,103.0,PANTALON
4,AGUACHICA,42228708,103.0,SANDALIA
0,AGUACHICA,42229634,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42229634,103.0,DENIM
2,AGUACHICA,42229634,103.0,TENIS
3,AGUACHICA,42229634,103.0,RELOJ
4,AGUACHICA,42229634,103.0,ZAPATO
0,AGUACHICA,42229909,103.0,CAMISA MANGA SISA
1,AGUACHICA,42229909,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42229909,103.0,OVERALL CORTO
3,AGUACHICA,42229909,103.0,SHORT
4,AGUACHICA,42229909,103.0,BERMUDA
0,AGUACHICA,42230149,103.0,CACHUCHA
1,AGUACHICA,42230149,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42230149,103.0,CAMISETA MANGA CORTA
3,AGUACHICA,42230149,103.0,CAMISETA POLO
4,AGUACHICA,42230149,103.0,CONJUNTO CORTO
0,AGUACHICA,42230678,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42230678,103.0,SHORT
2,AGUACHICA,42230678,103.0,CAMISETA POLO
3,AGUACHICA,42230678,103.0,CUIDADO PERSONAL
4,AGUACHICA,42230678,103.0,DENIM
0,AGUACHICA,42235044,103.0,OTROS
1,AGUACHICA,42235044,103.0,ZAPATOS PRECAMINADOR
2,AGUACHICA,42235044,103.0,TENIS
3,AGUACHICA,42235044,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,42235044,103.0,PANTALON
0,AGUACHICA,42235221,103.0,TENIS
1,AGUACHICA,42235221,103.0,MINIFALDA
2,AGUACHICA,42235221,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42235221,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,42235221,103.0,CARTUCHERA
0,AGUACHICA,42239605,103.0,BODY MANGA LARGA
1,AGUACHICA,42239605,103.0,ZAPATOS PRECAMINADOR
2,AGUACHICA,42239605,103.0,CAMISETA MANGA CORTA
3,AGUACHICA,42239605,103.0,BALETA
4,AGUACHICA,42239605,103.0,CAMISA MANGA CORTA
0,AGUACHICA,42239637,103.0,OVERALL LARGO
1,AGUACHICA,42239637,103.0,BERMUDA
2,AGUACHICA,42239637,103.0,CAMISETA MANGA CORTA
3,AGUACHICA,42239637,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42239637,103.0,TENIS
0,AGUACHICA,42241585,103.0,DENIM
1,AGUACHICA,42241585,103.0,CAMISETA POLO
2,AGUACHICA,42241585,103.0,OVERALL LARGO
3,AGUACHICA,42241585,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42241585,103.0,ZAPATOS COSIDOS
0,AGUACHICA,42242376,103.0,CAMISETA POLO
1,AGUACHICA,42242376,103.0,BOXER
2,AGUACHICA,42242376,103.0,OTROS
3,AGUACHICA,42242376,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42242376,103.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42243330,103.0,SANDALIA
1,AGUACHICA,42243330,103.0,OVERALL LARGO
2,AGUACHICA,42243330,103.0,BERMUDA
3,AGUACHICA,42243330,103.0,CAMISA MANGA CORTA
4,AGUACHICA,42243330,103.0,ZAPATO
0,AGUACHICA,42246022,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42246022,103.0,ZAPATOS PRECAMINADOR
2,AGUACHICA,42246022,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42246022,103.0,OVERALL CORTO
4,AGUACHICA,42246022,103.0,CAMISA MANGA SISA
0,AGUACHICA,42248461,103.0,DENIM
1,AGUACHICA,42248461,103.0,PANTALON
2,AGUACHICA,42248461,103.0,BERMUDA
3,AGUACHICA,42248461,103.0,SHORT
4,AGUACHICA,42248461,103.0,SUDADERA
0,AGUACHICA,42253360,103.0,VESTIDO MANGA CORTA
1,AGUACHICA,42253360,103.0,TENIS
2,AGUACHICA,42253360,103.0,CAMISETA MANGA CORTA
3,AGUACHICA,42253360,103.0,SHORT
4,AGUACHICA,42253360,103.0,BALETA
0,AGUACHICA,42254276,103.0,OVERALL LARGO
1,AGUACHICA,42254276,103.0,BOTAS
2,AGUACHICA,42254276,103.0,CARTUCHERA
3,AGUACHICA,42254276,103.0,MINIFALDA
4,AGUACHICA,42254276,103.0,OVERALL CORTO
0,AGUACHICA,42254555,103.0,BALETA
1,AGUACHICA,42254555,103.0,BODY MANGA SISA
2,AGUACHICA,42254555,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42254555,103.0,CAMISETA MANGA LARGA
4,AGUACHICA,42254555,103.0,CARTUCHERA
0,AGUACHICA,42255171,103.0,SUDADERA
1,AGUACHICA,42255171,103.0,BERMUDA
0,AGUACHICA,42267761,103.0,ZAPATOS COSIDOS
1,AGUACHICA,42267761,103.0,PANTALON
2,AGUACHICA,42267761,103.0,BODY MANGA CORTA
3,AGUACHICA,42267761,103.0,OVERALL LARGO
4,AGUACHICA,42267761,103.0,PAÑALERA
0,AGUACHICA,42269065,103.0,BERMUDA
1,AGUACHICA,42269065,103.0,OTROS
2,AGUACHICA,42269065,103.0,SHORT
3,AGUACHICA,42269065,103.0,OVERALL CORTO
4,AGUACHICA,42269065,103.0,TENIS
0,AGUACHICA,42269286,103.0,DENIM
1,AGUACHICA,42269286,103.0,SHORT
2,AGUACHICA,42269286,103.0,PIJAMA MC-PC
3,AGUACHICA,42269286,103.0,CAMISETA MANGA LARGA
4,AGUACHICA,42269286,103.0,OTROS
0,AGUACHICA,42269288,103.0,OVERALL CORTO
1,AGUACHICA,42269288,103.0,SANDALIA
2,AGUACHICA,42269288,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42269288,103.0,CAMISETA POLO
4,AGUACHICA,42269288,103.0,PANTALON
0,AGUACHICA,42276560,103.0,BODY MANGA CORTA
1,AGUACHICA,42276560,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42276560,103.0,CAMISETA MANGA CORTA
3,AGUACHICA,42276560,103.0,CONJUNTO CORTO
4,AGUACHICA,42276560,103.0,DENIM
0,AGUACHICA,42278168,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42278168,103.0,LEGGINGS
2,AGUACHICA,42278168,103.0,SHORT
3,AGUACHICA,42278168,103.0,BODY MANGA CORTA
4,AGUACHICA,42278168,103.0,CONJUNTO CORTO
0,AGUACHICA,42279459,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42279459,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42279459,103.0,TENIS
3,AGUACHICA,42279459,103.0,BERMUDA
4,AGUACHICA,42279459,103.0,ZAPATO
0,AGUACHICA,42279698,103.0,BERMUDA
1,AGUACHICA,42279698,103.0,BUZO
2,AGUACHICA,42279698,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42279698,103.0,OVERALL LARGO
4,AGUACHICA,42279698,103.0,BOTAS
0,AGUACHICA,42280511,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42280511,103.0,PIJAMA MC-PC
2,AGUACHICA,42280511,103.0,TENIS
3,AGUACHICA,42280511,103.0,CORREA
4,AGUACHICA,42280511,103.0,DENIM
0,AGUACHICA,42280911,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42280911,103.0,ZAPATO
2,AGUACHICA,42280911,103.0,ZAPATOS PRECAMINADOR
3,AGUACHICA,42280911,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42280911,103.0,DENIM
0,AGUACHICA,42281531,103.0,CONJUNTO CORTO
1,AGUACHICA,42281531,103.0,CONJUNTO LARGO
2,AGUACHICA,42281531,103.0,DENIM
3,AGUACHICA,42281531,103.0,BOTAS
4,AGUACHICA,42281531,103.0,CAMISA MANGA CORTA
0,AGUACHICA,42290582,103.0,DENIM
1,AGUACHICA,42290582,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42290582,103.0,TENIS
3,AGUACHICA,42290582,103.0,OVERALL LARGO
4,AGUACHICA,42290582,103.0,CARGADERA
0,AGUACHICA,42291356,103.0,CONJUNTO LARGO
1,AGUACHICA,42291356,103.0,ENTERIZO LARGO
2,AGUACHICA,42291356,103.0,SANDALIA
3,AGUACHICA,42291356,103.0,TENIS
4,AGUACHICA,42291356,103.0,VESTIDO
0,AGUACHICA,42292497,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42292497,103.0,SHORT
2,AGUACHICA,42292497,103.0,DENIM
3,AGUACHICA,42292497,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42292497,103.0,CAMISA MANGA LARGA
0,AGUACHICA,42293686,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42293686,103.0,CONJUNTO CORTO
2,AGUACHICA,42293686,103.0,TENIS
3,AGUACHICA,42293686,103.0,BODY MANGA CORTA
4,AGUACHICA,42293686,103.0,OVERALL LARGO
0,AGUACHICA,42298287,103.0,CAMISETA POLO
1,AGUACHICA,42298287,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42298287,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42298287,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42298287,103.0,TENIS
0,AGUACHICA,42299752,103.0,CAÑA CORTA
1,AGUACHICA,42299752,103.0,CUIDADO PERSONAL
2,AGUACHICA,42299752,103.0,PANTALON
3,AGUACHICA,42299752,103.0,ZAPATO
4,AGUACHICA,42299752,103.0,TENIS
0,AGUACHICA,42301908,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42301908,103.0,VESTIDO MANGA SISA
2,AGUACHICA,42301908,103.0,DENIM
3,AGUACHICA,42301908,103.0,CAMISETA POLO
4,AGUACHICA,42301908,103.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42302779,103.0,TENIS
1,AGUACHICA,42302779,103.0,CAMISETA POLO
2,AGUACHICA,42302779,103.0,PANTALON
3,AGUACHICA,42302779,103.0,PANTALONETA
4,AGUACHICA,42302779,103.0,BOTAS
0,AGUACHICA,42304084,103.0,OVERALL CORTO
1,AGUACHICA,42304084,103.0,PANTALON
2,AGUACHICA,42304084,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42304084,103.0,CAMISETA MANGA LARGA
4,AGUACHICA,42304084,103.0,CARTUCHERA
0,AGUACHICA,42304255,103.0,CONJUNTO LARGO
1,AGUACHICA,42304255,103.0,BERMUDA
2,AGUACHICA,42304255,103.0,CAMISETA MANGA CORTA
3,AGUACHICA,42304255,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42304255,103.0,TENIS
0,AGUACHICA,42305503,103.0,BALETA
1,AGUACHICA,42305503,103.0,BERMUDA
2,AGUACHICA,42305503,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42305503,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,42305503,103.0,TENIS
0,AGUACHICA,42305621,103.0,CAMISETA MANGA LARGA
1,AGUACHICA,42305621,103.0,LEGGINGS
2,AGUACHICA,42305621,103.0,BERMUDA
3,AGUACHICA,42305621,103.0,OTROS
4,AGUACHICA,42305621,103.0,CAMISA MANGA LARGA
0,AGUACHICA,42306010,103.0,BODY MANGA CORTA
1,AGUACHICA,42306010,103.0,BALETA
2,AGUACHICA,42306010,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42306010,103.0,SHORT
4,AGUACHICA,42306010,103.0,BOTAS
0,AGUACHICA,42306285,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42306285,103.0,CORREA
2,AGUACHICA,42306285,103.0,SANDALIA
3,AGUACHICA,42306285,103.0,CHALECO
4,AGUACHICA,42306285,103.0,OVERALL LARGO
0,AGUACHICA,42306611,103.0,BOTAS
1,AGUACHICA,42306611,103.0,VESTIDO MANGA CORTA
2,AGUACHICA,42306611,103.0,CONJUNTO LARGO
3,AGUACHICA,42306611,103.0,SHORT
4,AGUACHICA,42306611,103.0,CHAQUETA
