,ciudad,cliente,cluster,recomendados
36,TUNJA,42687783,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42687783,3400.0,DENIM
138,TUNJA,42687783,3400.0,TENIS
98,TUNJA,42687783,3400.0,PANTALON
31,TUNJA,42687783,3400.0,CAMISA MANGA LARGA
36,TUNJA,42687812,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42687812,3400.0,DENIM
138,TUNJA,42687812,3400.0,TENIS
98,TUNJA,42687812,3400.0,PANTALON
31,TUNJA,42687812,3400.0,CAMISA MANGA LARGA
36,TUNJA,42688040,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42688040,3400.0,DENIM
138,TUNJA,42688040,3400.0,TENIS
98,TUNJA,42688040,3400.0,PANTALON
31,TUNJA,42688040,3400.0,CAMISA MANGA LARGA
0,TUNJA,42688068,3400.0,TENIS
1,TUNJA,42688068,3400.0,CHALECO
2,TUNJA,42688068,3400.0,CORBATA
3,TUNJA,42688068,3400.0,BALETA
4,TUNJA,42688068,3400.0,PANTALON
36,TUNJA,42688492,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42688492,3400.0,DENIM
138,TUNJA,42688492,3400.0,TENIS
98,TUNJA,42688492,3400.0,PANTALON
31,TUNJA,42688492,3400.0,CAMISA MANGA LARGA
36,TUNJA,42688855,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42688855,3400.0,DENIM
138,TUNJA,42688855,3400.0,TENIS
98,TUNJA,42688855,3400.0,PANTALON
31,TUNJA,42688855,3400.0,CAMISA MANGA LARGA
36,TUNJA,42688975,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42688975,3400.0,DENIM
138,TUNJA,42688975,3400.0,TENIS
98,TUNJA,42688975,3400.0,PANTALON
31,TUNJA,42688975,3400.0,CAMISA MANGA LARGA
36,TUNJA,42689012,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42689012,3400.0,DENIM
138,TUNJA,42689012,3400.0,TENIS
98,TUNJA,42689012,3400.0,PANTALON
31,TUNJA,42689012,3400.0,CAMISA MANGA LARGA
36,TUNJA,42689119,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42689119,3400.0,DENIM
138,TUNJA,42689119,3400.0,TENIS
98,TUNJA,42689119,3400.0,PANTALON
31,TUNJA,42689119,3400.0,CAMISA MANGA LARGA
36,TUNJA,42689995,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42689995,3400.0,DENIM
138,TUNJA,42689995,3400.0,TENIS
98,TUNJA,42689995,3400.0,PANTALON
31,TUNJA,42689995,3400.0,CAMISA MANGA LARGA
0,TUNJA,42690108,3400.0,CARTUCHERA
1,TUNJA,42690108,3400.0,DENIM
2,TUNJA,42690108,3400.0,PANTALON
3,TUNJA,42690108,3400.0,CHAQUETA
4,TUNJA,42690108,3400.0,CAMISETA MANGA CORTA
0,TUNJA,42690147,3400.0,PANTALON
36,TUNJA,42690178,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42690178,3400.0,DENIM
138,TUNJA,42690178,3400.0,TENIS
98,TUNJA,42690178,3400.0,PANTALON
31,TUNJA,42690178,3400.0,CAMISA MANGA LARGA
0,TUNJA,42690268,3400.0,PANTALON
0,TUNJA,42690323,3400.0,PANTALON
1,TUNJA,42690323,3400.0,GORRO
0,TUNJA,42690345,3400.0,PANTALON
1,TUNJA,42690345,3400.0,CAMISETA MANGA CORTA
36,TUNJA,42690451,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42690451,3400.0,DENIM
138,TUNJA,42690451,3400.0,TENIS
98,TUNJA,42690451,3400.0,PANTALON
31,TUNJA,42690451,3400.0,CAMISA MANGA LARGA
36,TUNJA,42690489,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42690489,3400.0,DENIM
138,TUNJA,42690489,3400.0,TENIS
98,TUNJA,42690489,3400.0,PANTALON
31,TUNJA,42690489,3400.0,CAMISA MANGA LARGA
36,TUNJA,42690565,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42690565,3400.0,DENIM
138,TUNJA,42690565,3400.0,TENIS
98,TUNJA,42690565,3400.0,PANTALON
31,TUNJA,42690565,3400.0,CAMISA MANGA LARGA
36,TUNJA,42690590,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42690590,3400.0,DENIM
138,TUNJA,42690590,3400.0,TENIS
98,TUNJA,42690590,3400.0,PANTALON
31,TUNJA,42690590,3400.0,CAMISA MANGA LARGA
0,TUNJA,42691474,3400.0,SHORT
1,TUNJA,42691474,3400.0,CHAQUETA
2,TUNJA,42691474,3400.0,TENIS
3,TUNJA,42691474,3400.0,CAMISETA MANGA LARGA
4,TUNJA,42691474,3400.0,ZAPATOS PRECAMINADOR
0,TUNJA,42691701,3400.0,DENIM
1,TUNJA,42691701,3400.0,CAMISETA MANGA CORTA
2,TUNJA,42691701,3400.0,PANTALON
3,TUNJA,42691701,3400.0,BUZO
4,TUNJA,42691701,3400.0,CAMISETA MANGA LARGA
0,TUNJA,42691925,3400.0,SHORT
1,TUNJA,42691925,3400.0,CHAQUETA
2,TUNJA,42691925,3400.0,TENIS
3,TUNJA,42691925,3400.0,CAMISETA MANGA LARGA
4,TUNJA,42691925,3400.0,ZAPATOS PRECAMINADOR
36,TUNJA,42691929,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42691929,3400.0,DENIM
138,TUNJA,42691929,3400.0,TENIS
98,TUNJA,42691929,3400.0,PANTALON
31,TUNJA,42691929,3400.0,CAMISA MANGA LARGA
0,TUNJA,42692103,3400.0,BUZO
1,TUNJA,42692103,3400.0,BOTAS
2,TUNJA,42692103,3400.0,BODY MANGA LARGA
36,TUNJA,42692173,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42692173,3400.0,DENIM
138,TUNJA,42692173,3400.0,TENIS
98,TUNJA,42692173,3400.0,PANTALON
31,TUNJA,42692173,3400.0,CAMISA MANGA LARGA
36,TUNJA,42692324,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42692324,3400.0,DENIM
138,TUNJA,42692324,3400.0,TENIS
98,TUNJA,42692324,3400.0,PANTALON
31,TUNJA,42692324,3400.0,CAMISA MANGA LARGA
0,TUNJA,42692848,3400.0,CONJUNTO LARGO
1,TUNJA,42692848,3400.0,BOTAS
2,TUNJA,42692848,3400.0,PANTALON
3,TUNJA,42692848,3400.0,CONJUNTO CORTO
36,TUNJA,42692965,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42692965,3400.0,DENIM
138,TUNJA,42692965,3400.0,TENIS
98,TUNJA,42692965,3400.0,PANTALON
31,TUNJA,42692965,3400.0,CAMISA MANGA LARGA
36,TUNJA,42693330,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42693330,3400.0,DENIM
138,TUNJA,42693330,3400.0,TENIS
98,TUNJA,42693330,3400.0,PANTALON
31,TUNJA,42693330,3400.0,CAMISA MANGA LARGA
36,TUNJA,42693397,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42693397,3400.0,DENIM
138,TUNJA,42693397,3400.0,TENIS
98,TUNJA,42693397,3400.0,PANTALON
31,TUNJA,42693397,3400.0,CAMISA MANGA LARGA
36,TUNJA,42693605,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42693605,3400.0,DENIM
138,TUNJA,42693605,3400.0,TENIS
98,TUNJA,42693605,3400.0,PANTALON
31,TUNJA,42693605,3400.0,CAMISA MANGA LARGA
0,TUNJA,42693686,3400.0,CHAQUETA
1,TUNJA,42693686,3400.0,CORREA
2,TUNJA,42693686,3400.0,VESTIDO ENTERO
3,TUNJA,42693686,3400.0,BUZO
4,TUNJA,42693686,3400.0,CONJUNTO LARGO
0,TUNJA,42693824,3400.0,CAMISETA MANGA CORTA
36,TUNJA,42693843,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42693843,3400.0,DENIM
138,TUNJA,42693843,3400.0,TENIS
98,TUNJA,42693843,3400.0,PANTALON
31,TUNJA,42693843,3400.0,CAMISA MANGA LARGA
0,TUNJA,42694156,3400.0,CAMISETA MANGA LARGA
0,TUNJA,42694307,3400.0,CAMISA MANGA LARGA
1,TUNJA,42694307,3400.0,LEGGINGS
36,TUNJA,42694423,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42694423,3400.0,DENIM
138,TUNJA,42694423,3400.0,TENIS
98,TUNJA,42694423,3400.0,PANTALON
31,TUNJA,42694423,3400.0,CAMISA MANGA LARGA
0,TUNJA,42694755,3400.0,CAMISA MANGA LARGA
36,TUNJA,42694800,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42694800,3400.0,DENIM
138,TUNJA,42694800,3400.0,TENIS
98,TUNJA,42694800,3400.0,PANTALON
31,TUNJA,42694800,3400.0,CAMISA MANGA LARGA
0,TUNJA,42694831,3400.0,PANTALON
1,TUNJA,42694831,3400.0,GORRO
36,TUNJA,42694860,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42694860,3400.0,DENIM
138,TUNJA,42694860,3400.0,TENIS
98,TUNJA,42694860,3400.0,PANTALON
31,TUNJA,42694860,3400.0,CAMISA MANGA LARGA
0,TUNJA,42694873,3400.0,BOTAS
1,TUNJA,42694873,3400.0,CAMISETA POLO
2,TUNJA,42694873,3400.0,CAMISETA MANGA CORTA
3,TUNJA,42694873,3400.0,CAMISETA MANGA LARGA
4,TUNJA,42694873,3400.0,CHAQUETA
36,TUNJA,42694913,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42694913,3400.0,DENIM
138,TUNJA,42694913,3400.0,TENIS
98,TUNJA,42694913,3400.0,PANTALON
31,TUNJA,42694913,3400.0,CAMISA MANGA LARGA
0,TUNJA,42694997,3400.0,BUZO
1,TUNJA,42694997,3400.0,DENIM
2,TUNJA,42694997,3400.0,CHALECO
3,TUNJA,42694997,3400.0,CAMISETA MANGA CORTA
4,TUNJA,42694997,3400.0,LEGGINGS
0,TUNJA,42695056,3400.0,CAMISETA MANGA CORTA
1,TUNJA,42695056,3400.0,CAMISA MANGA CORTA
2,TUNJA,42695056,3400.0,PANTALON
3,TUNJA,42695056,3400.0,TENIS
4,TUNJA,42695056,3400.0,BUZO
0,TUNJA,42695459,3400.0,SUDADERA
1,TUNJA,42695459,3400.0,TENIS
2,TUNJA,42695459,3400.0,DENIM
3,TUNJA,42695459,3400.0,CHALECO
36,TUNJA,42695727,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42695727,3400.0,DENIM
138,TUNJA,42695727,3400.0,TENIS
98,TUNJA,42695727,3400.0,PANTALON
31,TUNJA,42695727,3400.0,CAMISA MANGA LARGA
0,TUNJA,42695827,3400.0,BODY MANGA CORTA
1,TUNJA,42695827,3400.0,CAMISA MANGA LARGA
2,TUNJA,42695827,3400.0,DENIM
3,TUNJA,42695827,3400.0,TENIS
0,TUNJA,42695846,3400.0,DENIM
1,TUNJA,42695846,3400.0,CAMISETA POLO
2,TUNJA,42695846,3400.0,CAMISA MANGA LARGA
0,TUNJA,42696029,3400.0,CHAQUETA
36,TUNJA,42696095,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42696095,3400.0,DENIM
138,TUNJA,42696095,3400.0,TENIS
98,TUNJA,42696095,3400.0,PANTALON
31,TUNJA,42696095,3400.0,CAMISA MANGA LARGA
36,TUNJA,42696331,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42696331,3400.0,DENIM
138,TUNJA,42696331,3400.0,TENIS
98,TUNJA,42696331,3400.0,PANTALON
31,TUNJA,42696331,3400.0,CAMISA MANGA LARGA
0,TUNJA,42696466,3400.0,DENIM
0,TUNJA,42696576,3400.0,CAMISETA MANGA CORTA
1,TUNJA,42696576,3400.0,TENIS
36,TUNJA,42696833,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42696833,3400.0,DENIM
138,TUNJA,42696833,3400.0,TENIS
98,TUNJA,42696833,3400.0,PANTALON
31,TUNJA,42696833,3400.0,CAMISA MANGA LARGA
36,TUNJA,42696866,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42696866,3400.0,DENIM
138,TUNJA,42696866,3400.0,TENIS
98,TUNJA,42696866,3400.0,PANTALON
31,TUNJA,42696866,3400.0,CAMISA MANGA LARGA
36,TUNJA,42696882,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42696882,3400.0,DENIM
138,TUNJA,42696882,3400.0,TENIS
98,TUNJA,42696882,3400.0,PANTALON
31,TUNJA,42696882,3400.0,CAMISA MANGA LARGA
36,TUNJA,42697013,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42697013,3400.0,DENIM
138,TUNJA,42697013,3400.0,TENIS
98,TUNJA,42697013,3400.0,PANTALON
31,TUNJA,42697013,3400.0,CAMISA MANGA LARGA
36,TUNJA,42697430,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42697430,3400.0,DENIM
138,TUNJA,42697430,3400.0,TENIS
98,TUNJA,42697430,3400.0,PANTALON
31,TUNJA,42697430,3400.0,CAMISA MANGA LARGA
0,TUNJA,42697821,3400.0,DENIM
0,TUNJA,42697888,3400.0,DENIM
1,TUNJA,42697888,3400.0,PANTALON
2,TUNJA,42697888,3400.0,SHORT
3,TUNJA,42697888,3400.0,LEGGINGS
4,TUNJA,42697888,3400.0,TENIS
36,TUNJA,42698656,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42698656,3400.0,DENIM
138,TUNJA,42698656,3400.0,TENIS
98,TUNJA,42698656,3400.0,PANTALON
31,TUNJA,42698656,3400.0,CAMISA MANGA LARGA
36,TUNJA,42698829,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42698829,3400.0,DENIM
138,TUNJA,42698829,3400.0,TENIS
98,TUNJA,42698829,3400.0,PANTALON
31,TUNJA,42698829,3400.0,CAMISA MANGA LARGA
0,TUNJA,42698992,3400.0,CHAQUETA
1,TUNJA,42698992,3400.0,CAMISA MANGA LARGA
2,TUNJA,42698992,3400.0,CAMISETA POLO
3,TUNJA,42698992,3400.0,PANTALON
36,TUNJA,42699090,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42699090,3400.0,DENIM
138,TUNJA,42699090,3400.0,TENIS
98,TUNJA,42699090,3400.0,PANTALON
31,TUNJA,42699090,3400.0,CAMISA MANGA LARGA
0,TUNJA,42699137,3400.0,BUZO
1,TUNJA,42699137,3400.0,DENIM
2,TUNJA,42699137,3400.0,CHALECO
3,TUNJA,42699137,3400.0,CAMISETA MANGA CORTA
4,TUNJA,42699137,3400.0,LEGGINGS
36,TUNJA,42699289,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42699289,3400.0,DENIM
138,TUNJA,42699289,3400.0,TENIS
98,TUNJA,42699289,3400.0,PANTALON
31,TUNJA,42699289,3400.0,CAMISA MANGA LARGA
36,TUNJA,42699533,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42699533,3400.0,DENIM
138,TUNJA,42699533,3400.0,TENIS
98,TUNJA,42699533,3400.0,PANTALON
31,TUNJA,42699533,3400.0,CAMISA MANGA LARGA
0,TUNJA,42699639,3400.0,BUZO
1,TUNJA,42699639,3400.0,SUDADERA
2,TUNJA,42699639,3400.0,LEGGINGS
3,TUNJA,42699639,3400.0,BODY MANGA LARGA
4,TUNJA,42699639,3400.0,TENIS
36,TUNJA,42699689,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42699689,3400.0,DENIM
138,TUNJA,42699689,3400.0,TENIS
98,TUNJA,42699689,3400.0,PANTALON
31,TUNJA,42699689,3400.0,CAMISA MANGA LARGA
36,TUNJA,42699694,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42699694,3400.0,DENIM
138,TUNJA,42699694,3400.0,TENIS
98,TUNJA,42699694,3400.0,PANTALON
31,TUNJA,42699694,3400.0,CAMISA MANGA LARGA
0,TUNJA,42699817,3400.0,CAMISA MANGA CORTA
0,TUNJA,42700034,3400.0,DENIM
1,TUNJA,42700034,3400.0,CONJUNTO CORTO
2,TUNJA,42700034,3400.0,SUDADERA
36,TUNJA,42700064,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42700064,3400.0,DENIM
138,TUNJA,42700064,3400.0,TENIS
98,TUNJA,42700064,3400.0,PANTALON
31,TUNJA,42700064,3400.0,CAMISA MANGA LARGA
36,TUNJA,42700151,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42700151,3400.0,DENIM
138,TUNJA,42700151,3400.0,TENIS
98,TUNJA,42700151,3400.0,PANTALON
31,TUNJA,42700151,3400.0,CAMISA MANGA LARGA
36,TUNJA,42700184,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42700184,3400.0,DENIM
138,TUNJA,42700184,3400.0,TENIS
98,TUNJA,42700184,3400.0,PANTALON
31,TUNJA,42700184,3400.0,CAMISA MANGA LARGA
36,TUNJA,42700315,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42700315,3400.0,DENIM
138,TUNJA,42700315,3400.0,TENIS
98,TUNJA,42700315,3400.0,PANTALON
31,TUNJA,42700315,3400.0,CAMISA MANGA LARGA
36,TUNJA,42700590,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42700590,3400.0,DENIM
138,TUNJA,42700590,3400.0,TENIS
98,TUNJA,42700590,3400.0,PANTALON
31,TUNJA,42700590,3400.0,CAMISA MANGA LARGA
0,TUNJA,42700616,3400.0,SHORT
1,TUNJA,42700616,3400.0,ZAPATOS PRECAMINADOR
2,TUNJA,42700616,3400.0,CHAQUETA
3,TUNJA,42700616,3400.0,CAÑA LARGA
4,TUNJA,42700616,3400.0,BOTAS
0,TUNJA,42701084,3400.0,SUDADERA
1,TUNJA,42701084,3400.0,CAMISA MANGA LARGA
2,TUNJA,42701084,3400.0,VESTIDO
0,TUNJA,42701104,3400.0,CAMISA MANGA LARGA
1,TUNJA,42701104,3400.0,CHAQUETA
2,TUNJA,42701104,3400.0,CAMISETA MANGA CORTA
3,TUNJA,42701104,3400.0,CAMISETA MANGA LARGA
4,TUNJA,42701104,3400.0,BUZO
36,TUNJA,42701184,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42701184,3400.0,DENIM
138,TUNJA,42701184,3400.0,TENIS
98,TUNJA,42701184,3400.0,PANTALON
31,TUNJA,42701184,3400.0,CAMISA MANGA LARGA
0,TUNJA,42701211,3400.0,CHAQUETA
1,TUNJA,42701211,3400.0,GABAN
2,TUNJA,42701211,3400.0,CARGADERA
3,TUNJA,42701211,3400.0,TENIS
36,TUNJA,42701248,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42701248,3400.0,DENIM
138,TUNJA,42701248,3400.0,TENIS
98,TUNJA,42701248,3400.0,PANTALON
31,TUNJA,42701248,3400.0,CAMISA MANGA LARGA
0,TUNJA,42701343,3400.0,CHAQUETA
1,TUNJA,42701343,3400.0,GABAN
2,TUNJA,42701343,3400.0,CARGADERA
3,TUNJA,42701343,3400.0,TENIS
36,TUNJA,42701531,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42701531,3400.0,DENIM
138,TUNJA,42701531,3400.0,TENIS
98,TUNJA,42701531,3400.0,PANTALON
31,TUNJA,42701531,3400.0,CAMISA MANGA LARGA
0,TUNJA,42701717,3400.0,BUZO
1,TUNJA,42701717,3400.0,BODY MANGA LARGA
2,TUNJA,42701717,3400.0,LEGGINGS
3,TUNJA,42701717,3400.0,BOTAS
36,TUNJA,42701763,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42701763,3400.0,DENIM
138,TUNJA,42701763,3400.0,TENIS
98,TUNJA,42701763,3400.0,PANTALON
31,TUNJA,42701763,3400.0,CAMISA MANGA LARGA
36,TUNJA,42702001,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42702001,3400.0,DENIM
138,TUNJA,42702001,3400.0,TENIS
98,TUNJA,42702001,3400.0,PANTALON
31,TUNJA,42702001,3400.0,CAMISA MANGA LARGA
0,TUNJA,42702215,3400.0,SHORT
1,TUNJA,42702215,3400.0,DENIM
0,TUNJA,42702435,3400.0,CHAQUETA
1,TUNJA,42702435,3400.0,CAMISA MANGA LARGA
2,TUNJA,42702435,3400.0,CAMISETA POLO
3,TUNJA,42702435,3400.0,PANTALON
36,TUNJA,42702509,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42702509,3400.0,DENIM
138,TUNJA,42702509,3400.0,TENIS
98,TUNJA,42702509,3400.0,PANTALON
31,TUNJA,42702509,3400.0,CAMISA MANGA LARGA
0,TUNJA,42702624,3400.0,TENIS
1,TUNJA,42702624,3400.0,CORBATA
2,TUNJA,42702624,3400.0,BALETA
3,TUNJA,42702624,3400.0,PANTALON
36,TUNJA,42702772,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42702772,3400.0,DENIM
138,TUNJA,42702772,3400.0,TENIS
98,TUNJA,42702772,3400.0,PANTALON
31,TUNJA,42702772,3400.0,CAMISA MANGA LARGA
0,TUNJA,42703025,3400.0,DENIM
1,TUNJA,42703025,3400.0,BUZO
2,TUNJA,42703025,3400.0,TENIS
3,TUNJA,42703025,3400.0,LEGGINGS
4,TUNJA,42703025,3400.0,CONJUNTO CORTO
0,TUNJA,42703117,3400.0,CAMISA MANGA LARGA
1,TUNJA,42703117,3400.0,PANTALON
2,TUNJA,42703117,3400.0,TENIS
3,TUNJA,42703117,3400.0,CAMISETA MANGA LARGA
4,TUNJA,42703117,3400.0,CAMISETA MANGA CORTA
36,TUNJA,42703156,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42703156,3400.0,DENIM
138,TUNJA,42703156,3400.0,TENIS
98,TUNJA,42703156,3400.0,PANTALON
31,TUNJA,42703156,3400.0,CAMISA MANGA LARGA
36,TUNJA,42703176,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42703176,3400.0,DENIM
138,TUNJA,42703176,3400.0,TENIS
98,TUNJA,42703176,3400.0,PANTALON
31,TUNJA,42703176,3400.0,CAMISA MANGA LARGA
36,TUNJA,42703273,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42703273,3400.0,DENIM
138,TUNJA,42703273,3400.0,TENIS
98,TUNJA,42703273,3400.0,PANTALON
31,TUNJA,42703273,3400.0,CAMISA MANGA LARGA
36,TUNJA,42703290,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42703290,3400.0,DENIM
138,TUNJA,42703290,3400.0,TENIS
98,TUNJA,42703290,3400.0,PANTALON
31,TUNJA,42703290,3400.0,CAMISA MANGA LARGA
36,TUNJA,42703517,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42703517,3400.0,DENIM
138,TUNJA,42703517,3400.0,TENIS
98,TUNJA,42703517,3400.0,PANTALON
31,TUNJA,42703517,3400.0,CAMISA MANGA LARGA
0,TUNJA,42703676,3400.0,CAMISETA MANGA CORTA
1,TUNJA,42703676,3400.0,CAMISA MANGA CORTA
2,TUNJA,42703676,3400.0,PANTALON
3,TUNJA,42703676,3400.0,TENIS
4,TUNJA,42703676,3400.0,BUZO
36,TUNJA,42703738,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42703738,3400.0,DENIM
138,TUNJA,42703738,3400.0,TENIS
98,TUNJA,42703738,3400.0,PANTALON
31,TUNJA,42703738,3400.0,CAMISA MANGA LARGA
0,TUNJA,42703800,3400.0,CAMISETA MANGA CORTA
0,TUNJA,42703836,3400.0,PANTALON
1,TUNJA,42703836,3400.0,BUZO
2,TUNJA,42703836,3400.0,LEGGINGS
3,TUNJA,42703836,3400.0,CONJUNTO LARGO
0,TUNJA,42703844,3400.0,BOTAS
1,TUNJA,42703844,3400.0,CHAQUETA
2,TUNJA,42703844,3400.0,DENIM
3,TUNJA,42703844,3400.0,SUDADERA
4,TUNJA,42703844,3400.0,CARGADERA
0,TUNJA,42703852,3400.0,CAMISETA MANGA CORTA
1,TUNJA,42703852,3400.0,DENIM
2,TUNJA,42703852,3400.0,CAMISA MANGA LARGA
3,TUNJA,42703852,3400.0,CHAQUETA
4,TUNJA,42703852,3400.0,BUZO
0,TUNJA,42704397,3400.0,CAMISETA MANGA CORTA
1,TUNJA,42704397,3400.0,TENIS
0,TUNJA,42704625,3400.0,CAMISETA MANGA CORTA
1,TUNJA,42704625,3400.0,TENIS
36,TUNJA,42704835,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42704835,3400.0,DENIM
138,TUNJA,42704835,3400.0,TENIS
98,TUNJA,42704835,3400.0,PANTALON
31,TUNJA,42704835,3400.0,CAMISA MANGA LARGA
36,TUNJA,42705040,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42705040,3400.0,DENIM
138,TUNJA,42705040,3400.0,TENIS
98,TUNJA,42705040,3400.0,PANTALON
31,TUNJA,42705040,3400.0,CAMISA MANGA LARGA
36,TUNJA,42705142,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42705142,3400.0,DENIM
138,TUNJA,42705142,3400.0,TENIS
98,TUNJA,42705142,3400.0,PANTALON
31,TUNJA,42705142,3400.0,CAMISA MANGA LARGA
36,TUNJA,42705253,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42705253,3400.0,DENIM
138,TUNJA,42705253,3400.0,TENIS
98,TUNJA,42705253,3400.0,PANTALON
31,TUNJA,42705253,3400.0,CAMISA MANGA LARGA
36,TUNJA,42705632,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42705632,3400.0,DENIM
138,TUNJA,42705632,3400.0,TENIS
98,TUNJA,42705632,3400.0,PANTALON
31,TUNJA,42705632,3400.0,CAMISA MANGA LARGA
0,TUNJA,42705833,3400.0,ZAPATOS PRECAMINADOR
1,TUNJA,42705833,3400.0,CAMISETA MANGA CORTA
2,TUNJA,42705833,3400.0,TENIS
3,TUNJA,42705833,3400.0,CAMISA MANGA LARGA
36,TUNJA,42705840,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42705840,3400.0,DENIM
138,TUNJA,42705840,3400.0,TENIS
98,TUNJA,42705840,3400.0,PANTALON
31,TUNJA,42705840,3400.0,CAMISA MANGA LARGA
36,TUNJA,42705916,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42705916,3400.0,DENIM
138,TUNJA,42705916,3400.0,TENIS
98,TUNJA,42705916,3400.0,PANTALON
31,TUNJA,42705916,3400.0,CAMISA MANGA LARGA
36,TUNJA,42706011,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42706011,3400.0,DENIM
138,TUNJA,42706011,3400.0,TENIS
98,TUNJA,42706011,3400.0,PANTALON
31,TUNJA,42706011,3400.0,CAMISA MANGA LARGA
36,TUNJA,42706247,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42706247,3400.0,DENIM
138,TUNJA,42706247,3400.0,TENIS
98,TUNJA,42706247,3400.0,PANTALON
31,TUNJA,42706247,3400.0,CAMISA MANGA LARGA
0,TUNJA,42706367,3400.0,CAMISETA MANGA CORTA
1,TUNJA,42706367,3400.0,CAMISA MANGA CORTA
2,TUNJA,42706367,3400.0,PANTALON
3,TUNJA,42706367,3400.0,TENIS
4,TUNJA,42706367,3400.0,BUZO
36,TUNJA,42706868,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42706868,3400.0,DENIM
138,TUNJA,42706868,3400.0,TENIS
98,TUNJA,42706868,3400.0,PANTALON
31,TUNJA,42706868,3400.0,CAMISA MANGA LARGA
36,TUNJA,42706998,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42706998,3400.0,DENIM
138,TUNJA,42706998,3400.0,TENIS
98,TUNJA,42706998,3400.0,PANTALON
31,TUNJA,42706998,3400.0,CAMISA MANGA LARGA
0,TUNJA,42707148,3400.0,DENIM
0,TUNJA,42707414,3400.0,CAMISETA MANGA CORTA
36,TUNJA,42707670,3400.0,CAMISETA MANGA CORTA
61,TUNJA,42707670,3400.0,DENIM
138,TUNJA,42707670,3400.0,TENIS
98,TUNJA,42707670,3400.0,PANTALON
31,TUNJA,42707670,3400.0,CAMISA MANGA LARGA
0,TUNJA,42707710,3400.0,CHAQUETA
